iteration_no,link_id,vdf_type,from_node_id,to_node_id,length_meter,vdf_length_mi,vehicle_volume,person_volume,ref_vhc_olume,base_demand_volume,obs_volume,background_volume,link_capacity,lane_capacity,D,doc,vdf_fftt,travel_time,vdf_distance_factor,vdf_alpha,vdf_beta,vdf_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,obs_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_14:00,spd_mph_14:05,spd_mph_14:10,spd_mph_14:15,spd_mph_14:20,spd_mph_14:25,spd_mph_14:30,spd_mph_14:35,spd_mph_14:40,spd_mph_14:45,spd_mph_14:50,spd_mph_14:55,spd_mph_15:00,spd_mph_15:05,spd_mph_15:10,spd_mph_15:15,spd_mph_15:20,spd_mph_15:25,spd_mph_15:30,spd_mph_15:35,spd_mph_15:40,spd_mph_15:45,spd_mph_15:50,spd_mph_15:55,spd_mph_16:00,spd_mph_16:05,spd_mph_16:10,spd_mph_16:15,spd_mph_16:20,spd_mph_16:25,spd_mph_16:30,spd_mph_16:35,spd_mph_16:40,spd_mph_16:45,spd_mph_16:50,spd_mph_16:55,spd_mph_17:00,spd_mph_17:05,spd_mph_17:10,spd_mph_17:15,spd_mph_17:20,spd_mph_17:25,spd_mph_17:30,spd_mph_17:35,spd_mph_17:40,spd_mph_17:45,spd_mph_17:50,spd_mph_17:55,
10,47,0,3426,3465,32.1800,0.0200,16.0000,16.0000,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,9.2807,0.0066,0.0200,0.0200,0.0000,0.1500,4.0000,0.2155,20.0000,32.1800,0.320000,0.005333,0.320000,0.005333,0.005726,0.005726,"LINESTRING (-112.113472 33.4948661, -112.1134634 33.4947344, -112.1134512 33.4945572)",16.000000,-1.000000,0.006629,15.996685,16.000000,16.003315,41.951523,67.500000,928.074246,3647522702.761008,55.935364,41.951523,90.000000,67.500000,55.842663,55.842663,55.888937,89.850846,89.850845,89.925299,0.021471,0.000000,55.935,55.931,55.928,55.924,55.920,55.916,55.912,55.908,55.904,55.901,55.897,55.893,55.889,55.885,55.881,55.877,55.873,55.870,55.866,55.862,55.858,55.854,55.850,55.846,41.952,55.846,55.850,55.854,55.858,55.862,55.866,55.870,55.873,55.877,55.881,55.885,55.889,55.893,55.897,55.901,55.904,55.908,55.912,55.916,55.920,55.924,55.928,55.931,
10,48,0,3427,3409,450.5200,0.2800,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.1500,4.0000,0.2155,56.0000,90.1040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-112.1129128 33.5094146, -112.1146981 33.51315275)",0.000000,-1.000000,0.000000,16.000000,16.000000,16.000000,41.951523,67.500000,0.000000,nan,55.935364,41.951523,90.000000,67.500000,55.935364,55.935364,55.935364,90.000000,90.000000,90.000000,0.300347,0.000000,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,nan,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,
10,49,0,3427,3456,64.3600,0.0400,60.0000,60.0000,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,23.2019,0.0166,0.0600,0.0600,0.0000,0.1500,4.0000,0.2155,40.0000,64.3600,2.400000,0.060000,2.400000,0.060000,0.053745,0.053745,"LINESTRING (-112.1129128 33.5094146, -112.1129081 33.5092572, -112.1129036 33.5091094, -112.1129033 33.5090986, -112.1128962 33.5088633)",60.000004,-1.000000,0.016573,15.991714,16.000000,16.008286,33.561218,53.999999,1400.000000,349491626.519916,44.748291,33.561218,72.000000,54.000000,44.562890,44.562890,44.655207,71.701691,71.701690,71.850227,0.053745,0.000000,44.748,44.741,44.733,44.725,44.717,44.710,44.702,44.694,44.686,44.678,44.671,44.663,44.655,44.647,44.640,44.632,44.624,44.616,44.609,44.601,44.593,44.585,44.578,44.570,33.561,44.570,44.578,44.585,44.593,44.601,44.609,44.616,44.624,44.632,44.640,44.647,44.655,44.663,44.671,44.678,44.686,44.694,44.702,44.710,44.717,44.725,44.733,44.741,
10,50,0,3428,1812,466.6100,0.2900,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.3100,0.3100,0.0000,0.1500,4.0000,0.2155,56.1290,90.3116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-112.111892 33.5096192, -112.1093467 33.51316595)",0.000000,-1.000000,0.000000,16.000000,16.000000,16.000000,41.951523,67.500000,0.000000,nan,55.935364,41.951523,90.000000,67.500000,55.935364,55.935364,55.935364,90.000000,90.000000,90.000000,0.311073,0.000000,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,nan,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,55.935,
10,51,0,3428,3457,48.2700,0.0300,25.3333,25.3333,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,9.7963,0.0070,0.0500,0.0500,0.0000,0.1500,4.0000,0.2155,30.0000,48.2700,0.760000,0.021111,0.760000,0.021111,0.019124,0.019124,"LINESTRING (-112.111892 33.5096192, -112.111894 33.5097578, -112.1118984 33.5100197, -112.1119104 33.5101105)",25.333336,-1.000000,0.006997,15.996501,16.000000,16.003499,29.832195,48.000002,979.634029,6540144869.450979,39.776260,29.832195,64.000003,48.000002,39.706678,39.706678,39.741408,63.888045,63.888045,63.943926,0.045293,0.000000,39.776,39.773,39.770,39.768,39.765,39.762,39.759,39.756,39.753,39.750,39.747,39.744,39.741,39.739,39.736,39.733,39.730,39.727,39.724,39.721,39.718,39.715,39.712,39.709,29.832,39.709,39.712,39.715,39.718,39.721,39.724,39.727,39.730,39.733,39.736,39.739,39.741,39.744,39.747,39.750,39.753,39.756,39.759,39.762,39.765,39.768,39.770,39.773,
10,52,0,3429,1827,450.5200,0.2800,26.6667,26.6667,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,30.9358,0.0003,0.3000,0.3000,0.0000,0.1500,4.0000,0.2155,56.0000,90.1040,7.466665,0.133333,7.466665,0.133333,0.133493,0.133493,"LINESTRING (-112.112605 33.4948665, -112.1107176 33.49861175)",26.666660,-1.000000,0.000309,15.999845,16.000000,16.000155,41.951523,67.500000,3093.580046,36060193551979032.000000,55.935364,41.951523,90.000000,67.500000,55.931038,55.931038,55.933201,89.993040,89.993040,89.996520,0.300358,0.000000,55.935,55.935,55.935,55.935,55.935,55.934,55.934,55.934,55.934,55.934,55.934,55.933,55.933,55.933,55.933,55.933,55.932,55.932,55.932,55.932,55.932,55.932,55.931,55.931,41.952,55.931,55.931,55.932,55.932,55.932,55.932,55.932,55.932,55.933,55.933,55.933,55.933,55.933,55.934,55.934,55.934,55.934,55.934,55.934,55.935,55.935,55.935,55.935,
10,53,0,3430,3431,225.2600,0.1400,185.0000,185.0000,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,214.6172,0.1533,0.1900,0.1900,0.0000,0.1500,4.0000,0.2155,44.2069,71.1288,25.899999,0.585882,25.899999,0.585882,0.590545,0.590545,"LINESTRING (-112.1125032 33.5055866, -112.1124028 33.5060297, -112.1123363 33.506536, -112.1123015 33.5068353, -112.1121581 33.5075875)",184.999992,-1.000000,0.153298,15.923351,16.000000,16.076649,33.556006,53.991614,1400.000000,149073.725832,44.748291,33.561218,72.000000,54.000000,43.033335,43.029771,43.857814,69.240637,69.234901,70.567223,0.191528,0.000000,44.748,44.674,44.600,44.525,44.451,44.377,44.302,44.228,44.154,44.080,44.005,43.931,43.857,43.782,43.708,43.634,43.559,43.485,43.411,43.337,43.262,43.188,43.114,43.039,33.556,43.039,43.114,43.188,43.262,43.337,43.411,43.485,43.559,43.634,43.708,43.782,43.857,43.931,44.005,44.080,44.154,44.228,44.302,44.377,44.451,44.525,44.600,44.674,
10,54,0,3430,3439,901.0400,0.5600,18490.4900,18490.4900,18473.4900,0.0000,-1.0000,0.0000,5400.0000,1800.0000,7150.2282,3.9723,0.5100,0.7452,0.0000,0.1500,4.0000,0.2155,45.0909,72.5513,10354.674400,229.639983,10354.674400,229.639983,6229.652274,6229.652274,"LINESTRING (-112.1125032 33.5055866, -112.1123125 33.5092537, -112.1123109 33.5092984, -112.1122953 33.5099193, -112.1122665 33.5115322, -112.1122595 33.512011, -112.1122526 33.5124632, -112.1122483 33.5127541, -112.1122451 33.5129645, -112.1122451 33.5131367, -112.1122284 33.5136464)",18490.490000,-1.000000,3.972349,14.013826,16.000000,17.986174,0.689056,1.108692,1800.000000,370.713584,65.257927,48.943445,105.000004,78.750003,48.943445,1.276259,1.662159,78.750003,2.053500,2.674414,20.214669,3.750000,65.258,36.767,19.318,10.867,6.865,4.750,3.514,2.734,2.211,1.844,1.577,1.376,1.223,1.103,1.008,0.933,0.872,0.823,0.784,0.753,0.729,0.711,0.699,0.691,0.689,0.691,0.699,0.711,0.729,0.753,0.784,0.823,0.872,0.933,1.008,1.103,1.223,1.376,1.577,1.844,2.211,2.734,3.514,4.750,6.865,10.867,19.318,36.767,
10,55,0,3431,3458,80.4500,0.0500,185.0000,185.0000,0.0000,0.0000,-1.0000,0.0000,4200.0000,1400.0000,71.5391,0.0511,0.0700,0.0700,0.0000,0.1500,4.0000,0.2155,42.8571,68.9571,9.250000,0.215833,9.250000,0.215833,0.208058,0.208058,"LINESTRING (-112.1121581 33.5075875, -112.1120421 33.5082836)",184.999992,-1.000000,0.051099,15.974450,16.000000,16.025550,33.561154,53.999897,1400.000000,4704654.059898,44.748291,33.561218,72.000000,54.000000,44.176639,44.176594,44.458813,71.080212,71.080140,71.534230,0.067478,0.000000,44.748,44.724,44.700,44.676,44.652,44.628,44.604,44.579,44.555,44.531,44.507,44.483,44.459,44.435,44.411,44.386,44.362,44.338,44.314,44.290,44.266,44.242,44.217,44.193,33.561,44.193,44.217,44.242,44.266,44.290,44.314,44.338,44.362,44.386,44.411,44.435,44.459,44.483,44.507,44.531,44.555,44.579,44.604,44.628,44.652,44.676,44.700,44.724,
10,56,0,3432,3433,96.5400,0.0600,37.3333,37.3333,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,21.6551,0.0155,0.0800,0.0800,0.0000,0.1500,4.0000,0.2155,45.0000,72.4050,2.240000,0.049778,2.240000,0.049778,0.050155,0.050155,"LINESTRING (-112.112719 33.481918, -112.112758 33.4820181, -112.1128031 33.4824695, -112.1128309 33.4828179)",37.333328,-1.000000,0.015468,15.992266,16.000000,16.007734,33.561218,53.999999,1400.000000,691430425.537772,44.748291,33.561218,72.000000,54.000000,44.575250,44.575250,44.661436,71.721578,71.721577,71.860251,0.080606,0.000000,44.748,44.741,44.734,44.727,44.719,44.712,44.705,44.698,44.690,44.683,44.676,44.669,44.661,44.654,44.647,44.640,44.632,44.625,44.618,44.611,44.604,44.596,44.589,44.582,33.561,44.582,44.589,44.596,44.604,44.611,44.618,44.625,44.632,44.640,44.647,44.654,44.661,44.669,44.676,44.683,44.690,44.698,44.705,44.712,44.719,44.727,44.734,44.741,
10,57,0,3433,3475,257.4400,0.1600,37.3333,37.3333,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,43.3101,0.0309,0.2400,0.2400,0.0000,0.1500,4.0000,0.2155,40.0000,64.3600,5.973332,0.149333,5.973332,0.149333,0.134010,0.134010,"LINESTRING (-112.1128309 33.4828179, -112.1128634 33.483304, -112.1129148 33.4839204, -112.1129197 33.4846615, -112.1129698 33.4850703)",37.333328,-1.000000,0.030936,15.984532,16.000000,16.015468,33.561210,53.999986,1400.000000,113870057.641238,44.748291,33.561218,72.000000,54.000000,44.402210,44.402204,44.573912,71.443156,71.443146,71.719425,0.215373,0.000000,44.748,44.734,44.719,44.705,44.690,44.676,44.661,44.647,44.632,44.617,44.603,44.588,44.574,44.559,44.545,44.530,44.516,44.501,44.487,44.472,44.458,44.443,44.429,44.414,33.561,44.414,44.429,44.443,44.458,44.472,44.487,44.501,44.516,44.530,44.545,44.559,44.574,44.588,44.603,44.617,44.632,44.647,44.661,44.676,44.690,44.705,44.719,44.734,
10,58,0,3434,3435,128.7200,0.0800,16.0000,16.0000,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,9.2807,0.0066,0.1100,0.1100,0.0000,0.1500,4.0000,0.2155,43.6364,70.2109,1.280000,0.029333,1.280000,0.029333,0.028628,0.028628,"LINESTRING (-112.1134364 33.4938391, -112.1133843 33.4935092, -112.1133366 33.4930735, -112.1133086 33.4926264)",16.000000,-1.000000,0.006629,15.996685,16.000000,16.003315,33.561218,54.000000,928.074246,18237613513.805058,44.748291,33.561218,72.000000,54.000000,44.674131,44.674131,44.711149,71.880676,71.880676,71.940239,0.107356,0.000000,44.748,44.745,44.742,44.739,44.736,44.733,44.730,44.727,44.724,44.720,44.717,44.714,44.711,44.708,44.705,44.702,44.699,44.696,44.693,44.689,44.686,44.683,44.680,44.677,33.561,44.677,44.680,44.683,44.686,44.689,44.693,44.696,44.699,44.702,44.705,44.708,44.711,44.714,44.717,44.720,44.724,44.727,44.730,44.733,44.736,44.739,44.742,44.745,
10,59,0,3435,3480,144.8100,0.0900,16.0000,16.0000,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,18.5615,0.0133,0.1400,0.1400,0.0000,0.1500,4.0000,0.2155,38.5714,62.0614,1.440000,0.037333,1.440000,0.037333,0.036263,0.036263,"LINESTRING (-112.1133086 33.4926264, -112.1132474 33.4916935, -112.1131559 33.4912598)",16.000000,-1.000000,0.013258,15.993371,16.000000,16.006629,29.832195,48.000002,1400.000000,2165269765.406730,39.776260,29.832195,64.000003,48.000002,39.644420,39.644420,39.710122,63.787872,63.787871,63.893586,0.135985,0.000000,39.776,39.771,39.765,39.760,39.754,39.749,39.743,39.738,39.732,39.727,39.721,39.716,39.710,39.705,39.699,39.694,39.688,39.683,39.677,39.672,39.666,39.661,39.655,39.649,29.832,39.649,39.655,39.661,39.666,39.672,39.677,39.683,39.688,39.694,39.699,39.705,39.710,39.716,39.721,39.727,39.732,39.738,39.743,39.749,39.754,39.760,39.765,39.771,
10,60,0,3436,3437,257.4400,0.1600,38.6667,38.6667,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,44.8569,0.0320,0.2200,0.2200,0.0000,0.1500,4.0000,0.2155,43.6364,70.2109,6.186666,0.141778,6.186666,0.141778,0.138815,0.138815,"LINESTRING (-112.112487 33.5136659, -112.1125455 33.5131524, -112.1125514 33.5129702, -112.1125683 33.5127532, -112.112598 33.5124602, -112.1126249 33.5120061, -112.1126354 33.5118285, -112.1126711 33.5115346, -112.1127401 33.5113271)",38.666664,-1.000000,0.032041,15.983980,16.000000,16.016020,33.561208,53.999984,1400.000000,98872403.907378,44.748291,33.561218,72.000000,54.000000,44.389850,44.389843,44.567635,71.423268,71.423257,71.709324,0.215403,0.000000,44.748,44.733,44.718,44.703,44.688,44.673,44.658,44.643,44.628,44.613,44.598,44.583,44.568,44.553,44.538,44.522,44.507,44.492,44.477,44.462,44.447,44.432,44.417,44.402,33.561,44.402,44.417,44.432,44.447,44.462,44.477,44.492,44.507,44.522,44.538,44.553,44.568,44.583,44.598,44.613,44.628,44.643,44.658,44.673,44.688,44.703,44.718,44.733,
10,61,0,3436,3485,852.7700,0.5300,21496.3600,21496.3600,21396.3600,0.0000,-1.0000,0.0000,5400.0000,1800.0000,8312.5909,4.6181,0.4900,0.9027,0.0000,0.1500,4.0000,0.2155,35.2268,56.6799,11393.070800,323.420722,11393.070800,323.420722,16114.338957,16114.338957,"LINESTRING (-112.112487 33.5136659, -112.1124619 33.5131501, -112.1124648 33.5129679, -112.1124683 33.5127535, -112.112473 33.5124613, -112.1124804 33.512008, -112.112488 33.5115336, -112.1125024 33.5097539, -112.1127235 33.5059947)",21496.360000,-1.000000,4.618106,13.690947,16.000000,18.309053,0.379634,0.610830,1800.000000,350.853928,65.257927,48.943445,105.000004,78.750003,48.943445,0.707014,0.707014,78.750003,1.137586,1.137586,44.977863,4.083333,5.450,3.660,2.649,2.025,1.613,1.326,1.119,0.965,0.846,0.754,0.680,0.621,0.573,0.533,0.501,0.474,0.451,0.433,0.418,0.405,0.396,0.389,0.384,0.381,0.380,0.381,0.384,0.389,0.396,0.405,0.418,0.433,0.451,0.474,0.501,0.533,0.573,0.621,0.680,0.754,0.846,0.965,1.119,1.326,1.613,2.025,2.649,3.660,
10,62,0,3437,3487,32.1800,0.0200,38.6667,38.6667,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,22.4285,0.0160,0.0300,0.0300,0.0000,0.1500,4.0000,0.2155,20.0000,32.1800,0.773333,0.019333,0.773333,0.019333,0.019481,0.019481,"LINESTRING (-112.1127401 33.5113271, -112.1127658 33.5110433)",38.666664,-1.000000,0.016020,15.991990,16.000000,16.008010,29.832195,48.000001,1400.000000,225235171.059639,39.776260,29.832195,64.000003,48.000002,39.616953,39.616953,39.696288,63.743678,63.743677,63.871327,0.030230,0.000000,39.776,39.770,39.763,39.756,39.750,39.743,39.736,39.730,39.723,39.716,39.710,39.703,39.696,39.690,39.683,39.676,39.670,39.663,39.656,39.650,39.643,39.636,39.630,39.623,29.832,39.623,39.630,39.636,39.643,39.650,39.656,39.663,39.670,39.676,39.683,39.690,39.696,39.703,39.710,39.716,39.723,39.730,39.736,39.743,39.750,39.756,39.763,39.770,
10,63,0,3438,3439,176.9900,0.1100,25.3333,25.3333,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,29.3890,0.0210,0.1500,0.1500,0.0000,0.1500,4.0000,0.2155,44.0000,70.7960,2.786667,0.063333,2.786667,0.063333,0.062439,0.062439,"LINESTRING (-112.1121158 33.5120129, -112.1121322 33.5124642, -112.1121543 33.5127544, -112.1121714 33.5129634, -112.1121754 33.5131445, -112.1122284 33.5136464)",25.333336,-1.000000,0.020992,15.989504,16.000000,16.010496,33.561216,53.999997,1400.000000,372088392.789290,44.748291,33.561218,72.000000,54.000000,44.513450,44.513449,44.630254,71.622141,71.622139,71.810079,0.147882,0.000000,44.748,44.738,44.729,44.719,44.709,44.699,44.689,44.679,44.670,44.660,44.650,44.640,44.630,44.620,44.611,44.601,44.591,44.581,44.571,44.561,44.552,44.542,44.532,44.522,33.561,44.522,44.532,44.542,44.552,44.561,44.571,44.581,44.591,44.601,44.611,44.620,44.630,44.640,44.650,44.660,44.670,44.679,44.689,44.699,44.709,44.719,44.729,44.738,
10,64,0,3439,3414,740.1400,0.4600,18515.8233,18515.8233,18473.4900,0.0000,-1.0000,0.0000,5400.0000,1800.0000,7160.0245,3.9778,0.4200,0.6147,0.0000,0.1500,4.0000,0.2155,44.8981,72.2410,8517.278735,189.702578,8517.278735,189.702578,5392.551280,5392.551280,"LINESTRING (-112.1122284 33.5136464, -112.112194 33.5203264)",18515.823336,-1.000000,3.977791,14.011104,16.000000,17.988896,0.685346,1.102721,1800.000000,304.514730,65.257927,48.943445,105.000004,78.750003,48.943445,1.269469,1.579453,78.750003,2.042576,2.541339,17.474409,3.750000,65.258,36.038,18.890,10.663,6.757,4.686,3.473,2.706,2.190,1.828,1.564,1.366,1.214,1.096,1.002,0.927,0.867,0.818,0.779,0.749,0.725,0.707,0.695,0.688,0.685,0.688,0.695,0.707,0.725,0.749,0.779,0.818,0.867,0.927,1.002,1.096,1.214,1.366,1.564,1.828,2.190,2.706,3.473,4.686,6.757,10.663,18.890,36.038,
10,65,0,3440,3441,225.2600,0.1400,26.6667,26.6667,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,30.9358,0.0221,0.1900,0.1900,0.0000,0.1500,4.0000,0.2155,44.2105,71.1347,3.733332,0.084444,3.733332,0.084444,0.083662,0.083662,"LINESTRING (-112.1129732 33.4912605, -112.1128564 33.4916698, -112.1127777 33.4926288, -112.1127336 33.4930668, -112.1127025 33.4933188)",26.666660,-1.000000,0.022097,15.988951,16.000000,16.011049,33.561216,53.999997,1400.000000,385395595.840410,44.748291,33.561218,72.000000,54.000000,44.501090,44.501089,44.624008,71.602254,71.602252,71.800029,0.188239,0.000000,44.748,44.738,44.728,44.717,44.707,44.697,44.686,44.676,44.665,44.655,44.645,44.634,44.624,44.614,44.603,44.593,44.583,44.572,44.562,44.552,44.541,44.531,44.520,44.510,33.561,44.510,44.520,44.531,44.541,44.552,44.562,44.572,44.583,44.593,44.603,44.614,44.624,44.634,44.645,44.655,44.665,44.676,44.686,44.697,44.707,44.717,44.728,44.738,
10,66,0,3440,3453,756.2300,0.4700,18571.4900,18571.4900,16584.5100,0.0000,-1.0000,0.0000,5400.0000,1800.0000,7181.5507,3.9898,0.4300,0.6318,0.0000,0.1500,4.0000,0.2155,44.6365,71.8201,8728.600298,195.548647,8728.600298,195.548647,6244.503044,6244.503044,"LINESTRING (-112.1129732 33.4912605, -112.1129641 33.4916763, -112.1129554 33.4926273, -112.1129489 33.4930676, -112.1129423 33.4935113, -112.1129381 33.4938282, -112.1129199 33.4951937, -112.1128984 33.4968089, -112.1128919 33.4972986, -112.1128876 33.4976112, -112.1128726 33.498071)",18571.489996,-1.000000,3.989750,14.005125,16.000000,17.994875,0.677279,1.089741,1800.000000,311.134615,65.257927,48.943445,105.000004,78.750003,48.943445,1.254705,1.397805,78.750003,2.018821,2.249069,20.174482,3.750000,65.258,34.440,17.987,10.230,6.527,4.549,3.385,2.644,2.145,1.794,1.537,1.344,1.195,1.079,0.988,0.914,0.855,0.808,0.770,0.740,0.716,0.699,0.687,0.680,0.677,0.680,0.687,0.699,0.716,0.740,0.770,0.808,0.855,0.914,0.988,1.079,1.195,1.344,1.537,1.794,2.145,2.644,3.385,4.549,6.527,10.230,17.987,34.440,
10,67,0,3441,3474,32.1800,0.0200,26.6667,26.6667,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,15.4679,0.0110,0.0200,0.0200,0.0000,0.1500,4.0000,0.2155,20.0000,32.1800,0.533333,0.008889,0.533333,0.008889,0.009548,0.009548,"LINESTRING (-112.1127025 33.4933188, -112.1126875 33.4934539, -112.1126423 33.4935847)",26.666660,-1.000000,0.011049,15.994476,16.000000,16.005524,41.951523,67.500000,1400.000000,710711288.993271,55.935364,41.951523,90.000000,67.500000,55.780863,55.780863,55.857900,89.751409,89.751409,89.875361,0.021483,0.000000,55.935,55.929,55.922,55.916,55.910,55.903,55.897,55.890,55.884,55.877,55.871,55.864,55.858,55.851,55.845,55.839,55.832,55.826,55.819,55.813,55.806,55.800,55.793,55.787,41.952,55.787,55.793,55.800,55.806,55.813,55.819,55.826,55.832,55.839,55.845,55.851,55.858,55.864,55.871,55.877,55.884,55.890,55.897,55.903,55.910,55.916,55.922,55.929,
10,68,0,3442,3443,80.4500,0.0500,60.0000,60.0000,0.0000,0.0000,-1.0000,0.0000,2800.0000,1400.0000,34.8028,0.0249,0.0600,0.0600,0.0000,0.1500,4.0000,0.2155,50.0000,80.4500,3.000000,0.060000,3.000000,0.060000,0.067252,0.067252,"LINESTRING (-112.1128731 33.5078712, -112.1127958 33.5071896)",60.000004,-1.000000,0.024859,15.987570,16.000000,16.012430,33.561215,53.999994,1400.000000,85745510.913903,44.748291,33.561218,72.000000,54.000000,44.470190,44.470188,44.608376,71.552536,71.552532,71.774878,0.067252,0.000000,44.748,44.737,44.725,44.713,44.702,44.690,44.678,44.667,44.655,44.643,44.632,44.620,44.608,44.597,44.585,44.573,44.562,44.550,44.538,44.527,44.515,44.503,44.492,44.480,33.561,44.480,44.492,44.503,44.515,44.527,44.538,44.550,44.562,44.573,44.585,44.597,44.608,44.620,44.632,44.643,44.655,44.667,44.678,44.690,44.702,44.713,44.725,44.737,
10,69,0,3443,3485,128.7200,0.0800,60.0000,60.0000,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,69.6056,0.0497,0.1300,0.1300,0.0000,0.1500,4.0000,0.2155,36.9230,59.4092,4.800000,0.130000,4.800000,0.130000,0.121439,0.121439,"LINESTRING (-112.1127958 33.5071896, -112.1127933 33.5065764, -112.1127942 33.5062371, -112.1127235 33.5059947)",60.000004,-1.000000,0.049718,15.975141,16.000000,16.024859,29.832144,47.999920,1400.000000,9459676.511822,39.776260,29.832195,64.000003,48.000002,39.281859,39.281823,39.525986,63.204511,63.204453,63.597312,0.121439,0.000000,39.776,39.755,39.735,39.714,39.693,39.672,39.651,39.630,39.609,39.589,39.568,39.547,39.526,39.505,39.484,39.463,39.443,39.422,39.401,39.380,39.359,39.338,39.317,39.296,29.832,39.296,39.317,39.338,39.359,39.380,39.401,39.422,39.443,39.463,39.484,39.505,39.526,39.547,39.568,39.589,39.609,39.630,39.651,39.672,39.693,39.714,39.735,39.755,
10,70,0,3444,3445,321.8000,0.2000,66.6667,66.6667,0.0000,0.0000,-1.0000,0.0000,1400.0000,1400.0000,77.3395,0.0552,0.2700,0.2700,0.0000,0.1500,4.0000,0.2155,44.4444,71.5110,13.333334,0.300000,13.333334,0.300000,0.300064,0.300064,"LINESTRING (-112.113058 33.4992841, -112.1131281 33.498748, -112.1131422 33.4985748, -112.1131795 33.4980742, -112.1132332 33.4976128, -112.1132621 33.4972974, -112.1133358 33.4968117, -112.1133594 33.4966399, -112.1134093 33.4964259)",66.666668,-1.000000,0.055243,15.972379,16.000000,16.027621,33.561130,53.999859,1400.000000,13731288.045040,44.748291,33.561218,72.000000,54.000000,44.130289,44.130227,44.435022,71.005635,71.005536,71.495950,0.270057,0.000000,44.748,44.722,44.696,44.670,44.644,44.618,44.592,44.566,44.539,44.513,44.487,44.461,44.435,44.409,44.383,44.357,44.331,44.304,44.278,44.252,44.226,44.200,44.174,44.148,33.561,44.148,44.174,44.200,44.226,44.252,44.278,44.304,44.331,44.357,44.383,44.409,44.435,44.461,44.487,44.513,44.539,44.566,44.592,44.618,44.644,44.670,44.696,44.722,
10,71,0,3444,3482,128.7200,0.0800,21489.6933,21489.6933,21396.3600,0.0000,-1.0000,0.0000,7200.0000,1800.0000,6232.5097,3.4625,0.0800,0.0867,0.0000,0.1500,4.0000,0.2155,55.3393,89.0410,1719.175467,31.066062,1719.175467,31.066062,180.003893,180.003893,"LINESTRING (-112.113058 33.4992841, -112.1130614 33.4986226, -112.1130583 33.4980725)",21489.693336,-1.000000,3.462505,14.268747,16.000000,17.731253,1.181484,1.901008,1800.000000,52.959083,65.257927,48.943445,105.000004,78.750003,48.943445,2.169458,9.550768,78.750003,3.490658,15.367186,0.502577,3.250000,65.258,60.199,55.140,50.082,40.225,23.511,13.934,9.042,6.363,4.769,3.752,3.066,2.583,2.231,1.969,1.768,1.614,1.494,1.400,1.327,1.272,1.231,1.203,1.187,1.181,1.187,1.203,1.231,1.272,1.327,1.400,1.494,1.614,1.768,1.969,2.231,2.583,3.066,3.752,4.769,6.363,9.042,13.934,23.511,40.225,50.082,55.140,60.199,
